step,kl_divergence,jensen_shannon_divergence,baseline_entropy,perturbed_entropy,token_match,baseline_token,perturbed_token,baseline_token_rank_in_perturbed,top5_jaccard,logit_cosine_similarity,version,prompt_idx,direction_type,alpha,perturb_layer,perturb_mode,prompt_category,baseline_axis_proj_L32,perturbed_axis_proj_L32,baseline_axis_proj_L63,perturbed_axis_proj_L63
26,0.006985640153288841,0.0019134082831442356,0.13598790764808655,0.1933816522359848,True, cause, cause,0,1.0,0.9987503886222839,sanity,2,random_1,0.5,32,persistent,factual,14.572574615478516,15.299530029296875,325.10284423828125,342.30633544921875
27,0.00761778000742197,0.0018877849797718227,0.6870415806770325,0.6638780236244202,True, is, is,0,0.6666666666666666,0.9996618628501892,sanity,2,random_1,0.5,32,persistent,factual,-0.7036294937133789,0.044661521911621094,105.09156799316406,147.04603576660156
28,0.016559937968850136,0.0038394753355532885,0.5543525815010071,0.40758997201919556,True, the, the,0,1.0,0.9983969926834106,sanity,2,random_1,0.5,32,persistent,factual,6.7002716064453125,7.453802585601807,-208.54046630859375,-198.33999633789062
29,0.00010099176142830402,2.30993809964275e-05,0.5444545745849609,0.5407511591911316,True, movement, movement,0,1.0,0.9931042790412903,sanity,2,random_1,0.5,32,persistent,factual,7.441298484802246,8.200470924377441,-156.74061584472656,-133.31829833984375
30,0.0006264375988394022,0.00017057182412827387,0.08071213960647583,0.09856407344341278,True, of, of,0,1.0,0.9985671639442444,sanity,2,random_1,0.5,32,persistent,factual,16.836103439331055,17.553691864013672,461.9415283203125,474.5498046875
31,0.007948104292154312,0.0019634776981547475,0.727212131023407,0.6973084807395935,True, **, **,0,1.0,0.9978512525558472,sanity,2,random_1,0.5,32,persistent,factual,17.672470092773438,18.394052505493164,-62.20906066894531,-91.63095092773438
32,3.115100753348088e-06,4.1089107583047735e-07,0.0021841477137058973,0.002019493607804179,True,t,t,0,1.0,0.9976067543029785,sanity,2,random_1,0.5,32,persistent,factual,-6.610713958740234,-5.953664779663086,120.65739440917969,130.5100555419922
33,-6.015400089154355e-08,-4.929238350825926e-09,7.494050805689767e-06,6.571467110916274e-06,True,ect,ect,0,1.0,0.9959231615066528,sanity,2,random_1,0.5,32,persistent,factual,5.095529556274414,5.855566024780273,118.6978759765625,137.30172729492188
34,9.170803005886796e-10,-1.2851628095056356e-10,3.7538498531830555e-08,2.352476258238312e-08,True,onic,onic,0,1.0,0.9995579719543457,sanity,2,random_1,0.5,32,persistent,factual,12.917312622070312,13.664345741271973,570.03662109375,513.3400268554688
35,1.536090081799557e-07,7.828987236280227e-09,1.1873225957970135e-05,8.643967703392264e-06,True, plates, plates,0,0.6666666666666666,0.998882532119751,sanity,2,random_1,0.5,32,persistent,factual,14.793190002441406,15.538439750671387,82.48599243164062,118.60183715820312
36,0.007189749274402857,0.0017730951658450067,0.6645537614822388,0.6288249492645264,True,"**,","**,",0,0.6666666666666666,0.9998346567153931,sanity,2,random_1,0.5,32,persistent,factual,13.61669921875,14.351641654968262,70.15374755859375,31.36956787109375
37,0.039390988647937775,0.008996336720883846,0.8333318829536438,0.6728134155273438,True, which, which,0,1.0,0.9973683953285217,sanity,2,random_1,0.5,32,persistent,factual,-7.238313674926758,-6.561761856079102,-92.24874877929688,-76.22419738769531
38,0.024320874363183975,0.006625922629609704,0.2984340190887451,0.4779929220676422,True, are, are,0,0.6666666666666666,0.9978159070014954,sanity,2,random_1,0.5,32,persistent,factual,-1.0798921585083008,-0.31966209411621094,-214.2386932373047,-221.96131896972656
39,0.014595269225537777,0.0033968653297051787,0.6703335642814636,0.6439160108566284,True, massive, massive,0,0.6666666666666666,0.9957337379455566,sanity,2,random_1,0.5,32,persistent,factual,-5.087108612060547,-4.345232009887695,75.60797119140625,92.0179443359375
40,0.0314258337020874,0.008556101936846972,0.516629159450531,0.7081800103187561,True, sl, sl,0,1.0,0.9927562475204468,sanity,2,random_1,0.5,32,persistent,factual,11.333686828613281,12.057564735412598,61.25836181640625,36.530914306640625
41,3.838065458694473e-05,1.0885349638556363e-05,0.0005963260191492736,0.0013926432002335787,True,abs,abs,0,0.6666666666666666,0.9915584921836853,sanity,2,random_1,0.5,32,persistent,factual,2.618867874145508,3.3410472869873047,332.87646484375,426.7784729003906
42,0.00017268804367631674,5.020014941692352e-05,0.0017517213709652424,0.004748291335999966,True, of, of,0,0.6666666666666666,0.9952880144119263,sanity,2,random_1,0.5,32,persistent,factual,12.435250282287598,13.137995719909668,146.26531982421875,179.67227172851562
43,0.034105997532606125,0.007984347874298692,1.0907912254333496,1.0184327363967896,True, rock, rock,0,1.0,0.9856597185134888,sanity,2,random_1,0.5,32,persistent,factual,14.700019836425781,15.42273235321045,43.46565246582031,34.612457275390625
44,4.9092788685811684e-05,1.0967473826895002e-05,0.003582195844501257,0.0030195703729987144,True, that, that,0,0.6666666666666666,0.9923660159111023,sanity,2,random_1,0.5,32,persistent,factual,12.02069091796875,12.716712951660156,-226.4706268310547,-199.96884155273438
45,0.0011264495551586151,0.0002308961920789443,0.13254672288894653,0.11992787569761276,True, make, make,0,0.6666666666666666,0.9981523752212524,sanity,2,random_1,0.5,32,persistent,factual,5.274273872375488,6.019563674926758,-280.7390441894531,-253.43890380859375
46,-1.493666079710465e-09,-3.6582206153212837e-09,6.92895014253736e-07,7.46723344491329e-07,True, up, up,0,0.6666666666666666,0.9967865347862244,sanity,2,random_1,0.5,32,persistent,factual,3.374276638031006,4.094809055328369,730.844482421875,779.56201171875
47,0.00091272231657058,0.00020853589376201853,0.04950670152902603,0.032705437391996384,True, the, the,0,1.0,0.9962883591651917,sanity,2,random_1,0.5,32,persistent,factual,6.75512170791626,7.468435764312744,203.62486267089844,172.82960510253906
48,0.00643913121894002,0.0014733756543137133,0.23700712621212006,0.16511289775371552,True, Earth, Earth,0,1.0,0.9968007802963257,sanity,2,random_1,0.5,32,persistent,factual,2.088639259338379,2.827591896057129,219.53578186035156,239.1011962890625
49,-5.7007856213431296e-08,-5.4829114581878e-09,0.4193079471588135,0.41930797696113586,True,'s,'s,0,0.6666666666666666,0.9945847988128662,sanity,2,random_1,0.5,32,persistent,factual,6.582821369171143,7.3502936363220215,725.4089965820312,691.7785034179688
50,0.0005910138133913279,0.00013750717334914953,0.152882918715477,0.16630378365516663,True, lith, lith,0,1.0,0.9909393787384033,sanity,2,random_1,0.5,32,persistent,factual,12.264713287353516,12.980024337768555,235.6058349609375,250.1144561767578
51,7.307762217578784e-08,2.2088279205689787e-08,5.13386657985393e-06,2.032718839473091e-06,True,osphere,osphere,0,0.42857142857142855,0.9980577230453491,sanity,2,random_1,0.5,32,persistent,factual,3.564518690109253,4.295652389526367,525.7026977539062,493.49493408203125
52,0.24236641824245453,0.05539535917341709,0.963588535785675,0.6936744451522827,True,.,.,0,1.0,0.9990836381912231,sanity,2,random_1,0.5,32,persistent,factual,3.591745138168335,4.315696716308594,-193.8647918701172,-150.3626708984375
53,0.00376464007422328,0.0010187099396716803,0.22965659201145172,0.2680365741252899,True, Here, Here,0,0.6666666666666666,0.9991886019706726,sanity,2,random_1,0.5,32,persistent,factual,-8.131884574890137,-7.445409774780273,664.208740234375,681.6605834960938
54,0.01613728515803814,0.004570822813548148,0.43348443508148193,0.5780425071716309,True,'s,'s,0,1.0,0.997225284576416,sanity,2,random_1,0.5,32,persistent,factual,-10.186569213867188,-9.499460220336914,958.4222412109375,1008.4139404296875
55,0.002458887407556176,0.0005082361749373376,0.04309473931789398,0.020510848611593246,True, a, a,0,1.0,0.9711499810218811,sanity,2,random_1,0.5,32,persistent,factual,-3.3380661010742188,-2.576953887939453,930.1926879882812,926.03564453125
56,0.009720398113131523,0.00145653827348724,0.8172826170921326,0.7786694765090942,True, breakdown, breakdown,0,0.42857142857142855,0.9991583824157715,sanity,2,random_1,0.5,32,persistent,factual,-5.362189292907715,-4.610048294067383,493.3004150390625,477.27545166015625
57,0.0011990019120275974,0.00014973826546338387,0.00470965588465333,0.0002864512789528817,True, of, of,0,0.6666666666666666,0.9936097860336304,sanity,2,random_1,0.5,32,persistent,factual,2.612945556640625,3.38492488861084,567.6686401367188,567.5546264648438
58,0.017725711688399315,0.0037346890894696116,0.2974189221858978,0.22128482162952423,True, the, the,0,1.0,0.9990057945251465,sanity,2,random_1,0.5,32,persistent,factual,1.2595195770263672,2.025470733642578,479.0186767578125,415.5411376953125
59,0.03369979187846184,0.005760892294347286,0.554870069026947,0.4078276753425598,True, main, main,0,0.6666666666666666,0.998278021812439,sanity,2,random_1,0.5,32,persistent,factual,-2.3495283126831055,-1.5828542709350586,240.64483642578125,288.24462890625
60,0.0009098093141801655,0.0001940276924869977,0.04548646882176399,0.02994893491268158,True, causes, causes,0,0.42857142857142855,0.9957042336463928,sanity,2,random_1,0.5,32,persistent,factual,2.1169233322143555,2.882596969604492,414.16455078125,428.54864501953125
61,0.1931547373533249,0.052284058183431625,0.43710842728614807,0.7003148198127747,True,":

",":

",0,1.0,0.999599814414978,sanity,2,random_1,0.5,32,persistent,factual,2.3649301528930664,3.060596466064453,432.8569030761719,479.7276611328125
62,0.0015234979800879955,0.0003943332703784108,0.2016279548406601,0.23771865665912628,True,"---

","---

",0,0.6666666666666666,0.9997360706329346,sanity,2,random_1,0.5,32,persistent,factual,1.4198684692382812,2.1061582565307617,336.8735046386719,358.4712219238281
63,2.050439070444554e-05,4.364629376141238e-06,0.005643129348754883,0.004572923295199871,True,###,###,0,1.0,0.9988337755203247,sanity,2,random_1,0.5,32,persistent,factual,5.386233329772949,6.112647533416748,135.7414093017578,159.23675537109375
0,0.004410554654896259,0.0010552192106842995,0.11221826821565628,0.08141545951366425,True,Earth,Earth,0,1.0,0.9877594709396362,sanity,2,random_1,1.0,32,persistent,factual,-1.8923611640930176,-0.47817230224609375,326.17498779296875,468.8346862792969
1,2.3086855435394682e-05,5.864318154635839e-06,0.000341368984663859,0.0009411776554770768,True,qu,qu,0,0.6666666666666666,0.9629098176956177,sanity,2,random_1,1.0,32,persistent,factual,-3.198533058166504,-1.713120460510254,1483.748779296875,1435.9033203125
2,1.1132554391224403e-05,2.8095973902964033e-06,9.410124039277434e-05,0.00036506372271105647,True,akes,akes,0,1.0,0.9974880218505859,sanity,2,random_1,1.0,32,persistent,factual,0.7362890243530273,2.2097606658935547,1200.9351806640625,1375.809326171875
3,0.0009256110643036664,0.0002633817057358101,0.016096655279397964,0.032393135130405426,True, are, are,0,0.6666666666666666,0.9950551986694336,sanity,2,random_1,1.0,32,persistent,factual,-5.213428497314453,-3.7128190994262695,221.40377807617188,182.16986083984375
4,0.0017577988328412175,0.0004546614218270406,0.7281111478805542,0.7350882887840271,True, primarily, primarily,0,0.6666666666666666,0.992327094078064,sanity,2,random_1,1.0,32,persistent,factual,-7.908618450164795,-6.410966873168945,45.31871032714844,93.43916320800781
5,0.0017020973609760404,0.0003326771693537012,0.021524695679545403,0.007385641802102327,True, caused, caused,0,0.6666666666666666,0.9860906600952148,sanity,2,random_1,1.0,32,persistent,factual,3.8101296424865723,5.239962100982666,249.56898498535156,262.8144836425781
6,5.6863282225094736e-06,1.2957042372363503e-06,0.0018628241959959269,0.0014872221508994699,True, by, by,0,1.0,0.9970928430557251,sanity,2,random_1,1.0,32,persistent,factual,-0.4022502899169922,1.0126495361328125,495.467041015625,483.37677001953125
7,0.037703778594732285,0.008028683252632618,0.41800668835639954,0.31200090050697327,True, the, the,0,0.6666666666666666,0.994850754737854,sanity,2,random_1,1.0,32,persistent,factual,8.74488639831543,10.174665451049805,132.76361083984375,130.8656768798828
8,0.12790019810199738,0.020685134455561638,0.3527606129646301,0.07525797933340073,True, sudden, sudden,0,0.6666666666666666,0.8602643013000488,sanity,2,random_1,1.0,32,persistent,factual,4.678910255432129,6.102736473083496,183.9535675048828,276.2926025390625
9,0.08073507249355316,0.011776544153690338,0.20762282609939575,0.060123011469841,True, release, release,0,0.6666666666666666,0.9381749629974365,sanity,2,random_1,1.0,32,persistent,factual,18.41116714477539,19.85139274597168,215.28497314453125,279.1795959472656
10,1.7935733467311366e-06,3.340490621894787e-07,6.652637966908514e-05,8.365621761186048e-05,True, of, of,0,0.6666666666666666,0.9699981808662415,sanity,2,random_1,1.0,32,persistent,factual,17.95079231262207,19.391572952270508,833.2935791015625,907.61279296875
11,0.02440822124481201,0.00429375737439841,0.20641392469406128,0.1120692566037178,True, energy, energy,0,1.0,0.9711030125617981,sanity,2,random_1,1.0,32,persistent,factual,18.37091636657715,19.81780433654785,145.73623657226562,144.23574829101562
12,0.06588149815797806,0.012029297649860382,0.3702961504459381,0.18993708491325378,True, in, in,0,1.0,0.9949397444725037,sanity,2,random_1,1.0,32,persistent,factual,18.708105087280273,20.1285400390625,-152.45127868652344,-115.56674194335938
13,0.0011745922965928912,0.00032789367833174765,0.0159759558737278,0.03278447687625885,True, the, the,0,0.6666666666666666,0.9804771542549133,sanity,2,random_1,1.0,32,persistent,factual,18.915681838989258,20.336668014526367,452.1328125,298.759033203125
14,0.019957562908530235,0.002738721785135567,0.06124455854296684,0.006156761199235916,True, Earth, Earth,0,0.6666666666666666,0.9402555227279663,sanity,2,random_1,1.0,32,persistent,factual,-0.38970947265625,1.0337409973144531,438.0704650878906,447.6332702636719
15,-7.109989041964582e-09,-6.31666763339922e-09,0.3147461712360382,0.31474626064300537,True,'s,'s,0,0.6666666666666666,0.9866281151771545,sanity,2,random_1,1.0,32,persistent,factual,4.086172103881836,5.503308296203613,618.1649780273438,638.4258422851562
16,0.2888708710670471,0.08015763387084007,0.3268977701663971,0.6873829364776611,True, crust, crust,0,0.6666666666666666,0.9801270961761475,sanity,2,random_1,1.0,32,persistent,factual,6.235302925109863,7.6444091796875,375.07745361328125,255.51303100585938
17,0.12693838775157928,0.02117033675312996,0.6795545816421509,0.3054589629173279,True,",",",",0,1.0,0.9730271100997925,sanity,2,random_1,1.0,32,persistent,factual,6.208142280578613,7.652684211730957,229.4676513671875,379.08392333984375
18,0.03355356678366661,0.00843495549634099,0.35339686274528503,0.4342046082019806,True, which, which,0,0.6666666666666666,0.992925763130188,sanity,2,random_1,1.0,32,persistent,factual,-10.670507431030273,-9.18958568572998,-74.58546447753906,-16.051437377929688
19,0.03197565674781799,0.006280874367803335,0.7113622426986694,0.7377650141716003,True, creates, creates,0,0.6666666666666666,0.9878648519515991,sanity,2,random_1,1.0,32,persistent,factual,-4.146197319030762,-2.7159557342529297,-131.6101531982422,-98.24787139892578
20,0.0011910914909094572,0.0003110935213044286,0.059328846633434296,0.05282452702522278,True, seismic, seismic,0,1.0,0.9861465692520142,sanity,2,random_1,1.0,32,persistent,factual,7.247432708740234,8.691028594970703,90.94827270507812,141.35699462890625
21,0.0026933159679174423,0.0003917166031897068,0.012958737090229988,0.0019006107468158007,True, waves, waves,0,0.6666666666666666,0.9712467193603516,sanity,2,random_1,1.0,32,persistent,factual,7.523033618927002,8.951986312866211,188.003173828125,203.96841430664062
22,0.12489493191242218,0.012290227925404906,0.17527224123477936,0.0070339529775083065,True,.,.,0,0.6666666666666666,0.9902045130729675,sanity,2,random_1,1.0,32,persistent,factual,8.980350494384766,10.421730041503906,-244.80569458007812,-166.67320251464844
23,0.17233046889305115,0.04030681774020195,0.9413670301437378,0.7419607043266296,True, The, The,0,1.0,0.9993472695350647,sanity,2,random_1,1.0,32,persistent,factual,-5.540459632873535,-4.057281970977783,508.95404052734375,553.2006225585938
24,0.008994372561573982,0.001687218144070357,0.5208357572555542,0.44400498270988464,True, most, most,0,1.0,0.9965854287147522,sanity,2,random_1,1.0,32,persistent,factual,-4.687558174133301,-3.2779312133789062,142.67446899414062,211.15902709960938
25,0.00010867910896195099,2.5023090529430192e-05,0.0064031751826405525,0.004906061105430126,True, common, common,0,1.0,0.9899824857711792,sanity,2,random_1,1.0,32,persistent,factual,7.006732940673828,8.432250022888184,284.2660827636719,339.0413513183594
26,0.023418590426445007,0.006640861509367824,0.13598790764808655,0.2712623178958893,True, cause, cause,0,1.0,0.9925323128700256,sanity,2,random_1,1.0,32,persistent,factual,14.572574615478516,15.993447303771973,325.10284423828125,382.245361328125
27,0.3172265887260437,0.06618988700211048,0.6870415806770325,0.36600247025489807,True, is, is,0,0.6666666666666666,0.9989429712295532,sanity,2,random_1,1.0,32,persistent,factual,-0.7036294937133789,0.7440290451049805,105.09156799316406,125.61219787597656
28,0.05891449749469757,0.012495032511651516,0.5543525815010071,0.2924605906009674,True, the, the,0,1.0,0.9945410490036011,sanity,2,random_1,1.0,32,persistent,factual,6.7002716064453125,8.13343620300293,-208.54046630859375,-195.2307891845703
29,0.019938481971621513,0.004698070930317044,0.5444545745849609,0.42806974053382874,True, movement, movement,0,1.0,0.9587893486022949,sanity,2,random_1,1.0,32,persistent,factual,7.441298484802246,8.872655868530273,-156.74061584472656,-89.0274658203125
30,0.0007510180003009737,0.0002222650873591192,0.08071213960647583,0.09277370572090149,True, of, of,0,1.0,0.9931831955909729,sanity,2,random_1,1.0,32,persistent,factual,16.836103439331055,18.273374557495117,461.9415283203125,550.1599731445312
31,0.009234639815986156,0.0022305919555947185,0.727212131023407,0.7251386642456055,False, **, t,1,1.0,0.9904358983039856,sanity,2,random_1,1.0,32,persistent,factual,17.672470092773438,19.09722137451172,-62.20906066894531,-123.89450073242188
32,32.27838134765625,0.6931464374065399,0.0021841477137058973,7.446524705301272e-06,False,t,ect,1131,0.0,0.08486942201852798,sanity,2,random_1,1.0,32,persistent,factual,-6.610713958740234,10.233400344848633,120.65739440917969,265.27545166015625
33,29.124996185302734,0.6931471526622772,7.494050805689767e-06,4.00109030351814e-08,False,ect,onic,13,0.1111111111111111,0.6359085440635681,sanity,2,random_1,1.0,32,persistent,factual,5.095529556274414,15.672567367553711,118.6978759765625,437.30975341796875
34,36.578128814697266,0.693147212266922,3.7538498531830555e-08,5.3619271056959406e-05,False,onic, plates,8634,0.0,0.8126499652862549,sanity,2,random_1,1.0,32,persistent,factual,12.917312622070312,17.802120208740234,570.03662109375,250.310546875
35,19.216201782226562,0.693145364522934,1.1873225957970135e-05,1.4728082418441772,False, plates,",",606,0.0,-0.19897525012493134,sanity,2,random_1,1.0,32,persistent,factual,14.793190002441406,15.616374969482422,82.48599243164062,-518.6866455078125
36,19.61478614807129,0.6931408941745758,0.6645537614822388,0.4554084539413452,False,"**,", which,908,0.0,0.8376159071922302,sanity,2,random_1,1.0,32,persistent,factual,13.61669921875,-6.352912902832031,70.15374755859375,-75.54681396484375
37,16.160921096801758,0.6931233704090118,0.8333318829536438,0.9052644371986389,False, which, are,302,0.0,0.7956534624099731,sanity,2,random_1,1.0,32,persistent,factual,-7.238313674926758,1.3627471923828125,-92.24874877929688,-235.3758544921875
38,21.064847946166992,0.6931286752223969,0.2984340190887451,0.7955308556556702,False, are, massive,522,0.0,0.6635353565216064,sanity,2,random_1,1.0,32,persistent,factual,-1.0798921585083008,-4.276230812072754,-214.2386932373047,146.7226104736328
39,20.149429321289062,0.6930343508720398,0.6703335642814636,1.0228145122528076,False, massive, sl,295,0.0,0.5985338091850281,sanity,2,random_1,1.0,32,persistent,factual,-5.087108612060547,12.565512657165527,75.60797119140625,52.12127685546875
40,9.896533012390137,0.6918152272701263,0.516629159450531,0.002705295104533434,False, sl,abs,1,0.1111111111111111,0.4004421830177307,sanity,2,random_1,1.0,32,persistent,factual,11.333686828613281,2.4364399909973145,61.25836181640625,266.6196594238281
41,34.57758331298828,0.6931471526622772,0.0005963260191492736,0.004364132881164551,False,abs, of,54994,0.0,-0.2756516933441162,sanity,2,random_1,1.0,32,persistent,factual,2.618867874145508,13.359954833984375,332.87646484375,299.9410095214844
42,19.694950103759766,0.6931467652320862,0.0017517213709652424,1.0397050380706787,False, of, the,182,0.0,0.3488977551460266,sanity,2,random_1,1.0,32,persistent,factual,12.435250282287598,15.701756477355957,146.26531982421875,-25.031890869140625
43,17.458740234375,0.6694426536560059,1.0907912254333496,0.009720967151224613,False, rock, Earth,24,0.1111111111111111,0.734285295009613,sanity,2,random_1,1.0,32,persistent,factual,14.700019836425781,-5.304027080535889,43.46565246582031,480.37579345703125
44,13.251420974731445,0.6931343972682953,0.003582195844501257,0.3653638958930969,False, that,'s,2,0.1111111111111111,0.7467243671417236,sanity,2,random_1,1.0,32,persistent,factual,12.02069091796875,4.870059013366699,-226.4706268310547,589.5836181640625
45,20.839195251464844,0.6931466460227966,0.13254672288894653,0.11518646031618118,False, make, lith,221,0.0,0.6048792600631714,sanity,2,random_1,1.0,32,persistent,factual,5.274273872375488,7.366759300231934,-280.7390441894531,357.449951171875
46,36.75,0.693147212266922,6.92895014253736e-07,2.621165094751632e-06,False, up,osphere,2446,0.0,0.5216261744499207,sanity,2,random_1,1.0,32,persistent,factual,3.374276638031006,7.739344596862793,730.844482421875,570.7792358398438
47,16.82597541809082,0.6931453347206116,0.04950670152902603,0.9366794228553772,False, the,.,104,0.0,0.799818754196167,sanity,2,random_1,1.0,32,persistent,factual,6.75512170791626,0.28151726722717285,203.62486267089844,-201.97747802734375
48,8.350189208984375,0.6900971233844757,0.23700712621212006,0.36073675751686096,False, Earth, Here,7,0.0,0.6611207723617554,sanity,2,random_1,1.0,32,persistent,factual,2.088639259338379,-6.361208915710449,219.53578186035156,750.428466796875
49,0.08227759599685669,0.02818533033132553,0.4193079471588135,0.6837909817695618,True,'s,'s,0,0.25,0.49913638830184937,sanity,2,random_1,1.0,32,persistent,factual,6.582821369171143,-7.7498016357421875,725.4089965820312,1085.6181640625
50,32.10708999633789,0.6931470632553101,0.152882918715477,0.019580213353037834,False, lith, a,7854,0.0,0.46819040179252625,sanity,2,random_1,1.0,32,persistent,factual,12.264713287353516,0.15589332580566406,235.6058349609375,952.2551879882812
51,31.819805145263672,0.6931469738483429,5.13386657985393e-06,0.884601354598999,False,osphere, breakdown,53610,0.0,-0.6316853761672974,sanity,2,random_1,1.0,32,persistent,factual,3.564518690109253,-2.9787559509277344,525.7026977539062,528.908447265625
52,23.539724349975586,0.6931430995464325,0.963588535785675,3.3146177884191275e-05,False,., of,133,0.0,0.8856432437896729,sanity,2,random_1,1.0,32,persistent,factual,3.591745138168335,5.285459518432617,-193.8647918701172,636.8636474609375
53,32.34354019165039,0.6931399703025818,0.22965659201145172,0.07664468884468079,False, Here, the,11993,0.0,0.8405578136444092,sanity,2,random_1,1.0,32,persistent,factual,-8.131884574890137,4.2906341552734375,664.208740234375,409.5248107910156
54,28.056507110595703,0.6931467056274414,0.43348443508148193,0.36480197310447693,False,'s, main,4374,0.0,0.7995451092720032,sanity,2,random_1,1.0,32,persistent,factual,-10.186569213867188,0.16017818450927734,958.4222412109375,337.9530029296875
55,25.45085334777832,0.6931470632553101,0.04309473931789398,0.051731955260038376,False, a, causes,504,0.0,0.32953953742980957,sanity,2,random_1,1.0,32,persistent,factual,-3.3380661010742188,5.166194915771484,930.1926879882812,433.8111877441406
56,21.988296508789062,0.6931454837322235,0.8172826170921326,0.7080263495445251,False, breakdown, of,403,0.0,0.8659958243370056,sanity,2,random_1,1.0,32,persistent,factual,-5.362189292907715,4.768491744995117,493.3004150390625,487.1975402832031
57,26.307411193847656,0.6931472718715668,0.00470965588465333,1.3018674508202821e-05,False, of, earthquakes,79,0.0,0.019407346844673157,sanity,2,random_1,1.0,32,persistent,factual,2.612945556640625,0.10941791534423828,567.6686401367188,367.55859375
58,22.993228912353516,0.6931468844413757,0.2974189221858978,0.00018365445430390537,False, the,":

",98,0.0,0.9268649816513062,sanity,2,random_1,1.0,32,persistent,factual,1.2595195770263672,1.2134332656860352,479.0186767578125,299.2530822753906
59,31.194721221923828,0.6931463181972504,0.554870069026947,0.8378210067749023,False, main,"---

",120122,0.0,0.6951812505722046,sanity,2,random_1,1.0,32,persistent,factual,-2.3495283126831055,2.112065315246582,240.64483642578125,211.5546875
60,36.34938049316406,0.6931469738483429,0.04548646882176399,0.0026300589088350534,False, causes,###,140696,0.0,-0.08746060729026794,sanity,2,random_1,1.0,32,persistent,factual,2.1169233322143555,7.239589691162109,414.16455078125,345.7519836425781
61,32.691978454589844,0.6931380927562714,0.43710842728614807,0.3332531750202179,False,":

", ,100437,0.0,0.9369714856147766,sanity,2,random_1,1.0,32,persistent,factual,2.3649301528930664,3.622004985809326,432.8569030761719,467.88812255859375
62,29.441879272460938,0.6877478659152985,0.2016279548406601,1.4047931472305208e-05,False,"---

",1,9333,0.1111111111111111,0.9524534940719604,sanity,2,random_1,1.0,32,persistent,factual,1.4198684692382812,2.615396499633789,336.8735046386719,740.2233276367188
63,29.120349884033203,0.6931467056274414,0.005643129348754883,7.916634785942733e-06,False,###,.,8883,0.0,0.8936557173728943,sanity,2,random_1,1.0,32,persistent,factual,5.386233329772949,6.5711469650268555,135.7414093017578,577.984130859375
0,0.006767554208636284,0.0022735598031431437,0.11221826821565628,0.17867739498615265,True,Earth,Earth,0,1.0,0.931892454624176,sanity,2,fc_positive,0.5,32,persistent,factual,-1.8923611640930176,-1.857750654220581,326.17498779296875,915.8928833007812
1,0.0003315561334602535,0.00010415914221084677,0.000341368984663859,0.00485233124345541,True,qu,qu,0,0.6666666666666666,0.9641183614730835,sanity,2,fc_positive,0.5,32,persistent,factual,-3.198533058166504,-3.160785675048828,1483.748779296875,1975.75390625
2,3.3575627185200574e-06,3.6896410904319055e-07,9.410124039277434e-05,0.00020943157142028213,True,akes,akes,0,0.6666666666666666,0.9980250000953674,sanity,2,fc_positive,0.5,32,persistent,factual,0.7362890243530273,0.7691364288330078,1200.9351806640625,1302.136474609375
3,0.024133579805493355,0.007848098641261458,0.016096655279397964,0.1695220172405243,True, are, are,0,0.6666666666666666,0.9640117287635803,sanity,2,fc_positive,0.5,32,persistent,factual,-5.213428497314453,-5.186070442199707,221.40377807617188,208.67149353027344
4,0.04114244878292084,0.010854126885533333,0.7281111478805542,0.7785195112228394,True, primarily, primarily,0,0.6666666666666666,0.880466639995575,sanity,2,fc_positive,0.5,32,persistent,factual,-7.908618450164795,-7.862573623657227,45.31871032714844,246.2265625
5,0.0012839355040341616,0.00042096717515960336,0.021524695679545403,0.039551351219415665,True, caused, caused,0,0.42857142857142855,0.8272832632064819,sanity,2,fc_positive,0.5,32,persistent,factual,3.8101296424865723,3.808631420135498,249.56898498535156,355.1363525390625
6,0.0005707937525585294,0.0001762857282301411,0.0018628241959959269,0.009137907065451145,True, by, by,0,1.0,0.9872193336486816,sanity,2,fc_positive,0.5,32,persistent,factual,-0.4022502899169922,-0.37955570220947266,495.467041015625,435.26348876953125
7,0.007637644186615944,0.00196620641509071,0.41800668835639954,0.38950788974761963,True, the, the,0,1.0,0.9415540099143982,sanity,2,fc_positive,0.5,32,persistent,factual,8.74488639831543,8.77798080444336,132.76361083984375,128.71286010742188
8,0.027727792039513588,0.006138001335784793,0.3527606129646301,0.23850540816783905,True, sudden, sudden,0,0.6666666666666666,0.9774811267852783,sanity,2,fc_positive,0.5,32,persistent,factual,4.678910255432129,4.71160888671875,183.9535675048828,344.643310546875
9,0.0109439417719841,0.002469285624101758,0.20762282609939575,0.1376783400774002,True, release, release,0,1.0,0.8475923538208008,sanity,2,fc_positive,0.5,32,persistent,factual,18.41116714477539,18.39933967590332,215.28497314453125,438.496337890625
10,5.069741018814966e-05,1.623861044208752e-05,6.652637966908514e-05,0.0008122349972836673,True, of, of,0,1.0,0.4864919185638428,sanity,2,fc_positive,0.5,32,persistent,factual,17.95079231262207,17.960857391357422,833.2935791015625,782.0762939453125
11,0.022975696250796318,0.005721361609175801,0.20641392469406128,0.2466215342283249,True, energy, energy,0,1.0,0.9144307374954224,sanity,2,fc_positive,0.5,32,persistent,factual,18.37091636657715,18.37089729309082,145.73623657226562,277.5122985839844
